date,tickers
2018-05-28,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-05-29,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-05-30,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-05-31,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-01,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-02,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-03,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-04,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-05,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-06,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-07,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-08,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-09,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-10,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-11,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-12,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-13,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-14,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-15,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-16,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-17,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-18,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-19,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-20,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-21,SBER;SBERP;GAZP;LKOH;GMKN;NVTK;TATN;TATNP;SNGS;SNGSP;ROSN;MGNT;MTSS;VTBR;ALRS;YNDX;CHMF;MOEX;NLMK;IRAO;FIVE;PLZL;RUAL;POLY;TRNFP;MAGN;HYDR;PHOR;MFON;AFLT;RTKM;RTKMP;MTLR;MTLRP;AFKS;FEES;PIKK;RNFT;BANEP;LSRG;CBOM;UPRO;TRMK;SFIN;NMTP;UWGN;DSKY;RSTI;RSTIP;AKRN;MVID;VSMO;AGRO;MSNG;RASP;ENRU;ENPL;LNTA;OGKB;LSNG;LSNGP;MRKP;BSPB;TGKA;AVAZ;AVAZP;SVAV;PRTK;MGTSP;IRGZ;QIWI;OBUV;MRKC;KBTK;MRKV;FESH;FTRE;MSRS;NKNCP;MRKU;NKHP;SELG;SELGP;MSTT;LNZL;LNZLP;GAZA;MRKZ;TGKD;MRKY;APTK;TGKB;MFGSP;TNSE;KRKNP;TGKN;CHMK;AMEZ;RBCM
2018-06-22,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
2018-06-23,SBER;SBERP;LKOH;GAZP;NVTK;GMKN;TATN;TATNP;ROSN;SNGS;SNGSP;MGNT;MTSS;ALRS;FIVE;VTBR;CHMF;NLMK;MOEX;YNDX;IRAO;POLY;MAGN;TRNFP;PLZL;PHOR;AFLT;RUAL;RTKM;RTKMP;MFON;HYDR;FEES;PIKK;AFKS;MTLR;MTLRP;RNFT;BANEP;UPRO;LSRG;TRMK;SFIN;DSKY;NMTP;CBOM;AKRN;AGRO;RSTI;RSTIP;UWGN;MVID;VSMO;MSNG;ENRU;RASP;LNTA;ENPL;MRKP;OGKB;BSPB;LSNGP;MGTSP;TGKA;AVAZ;AVAZP;KBTK;QIWI;PRTK;MRKC;MRKV;SVAV;OBUV;IRGZ;NKNCP;FESH;MSRS;SELG;SELGP;MRKU;NKHP;MSTT;DVEC;MRKZ;LNZL;LNZLP;AQUA;MRKY;TGKD;MFGSP;TNSE;TGKB;APTK;KRKNP;GAZA;TGKN;KZOSP;CHMK;RBCM;AMEZ
